Program,SamplePoint,Description,Latitude,Longitude,SampleDate,sampleDateStart,sampleDateEnd,evaluationCode,speciesCode,speciesName,vegCommunity,abundance,breedEvidence,propSurveyed(number),Comments
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-02-26 7:05,2020-02-26 7:05,2020-02-26 8:15,E3,228,"Haliastur sphenurus (Vieillot, 1818)",Open water (no vegetation),1,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-02-26 7:05,2020-02-26 7:05,2020-02-26 8:15,E3,146,"Himantopus himantopus (Linnaeus, 1758)",Open water (no vegetation),2,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-02-26 7:05,2020-02-26 7:05,2020-02-26 8:15,E3,213,"Malacorhynchus membranaceus (Latham, 1801)",Open water (no vegetation),206,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-02-26 7:05,2020-02-26 7:05,2020-02-26 8:15,E3,100,"Microcarbo melanoleucos (Vieillot, 1817)",Open water (no vegetation),34,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-02-26 7:05,2020-02-26 7:05,2020-02-26 8:15,E3,106,"Pelecanus conspicillatus Temminck, 1824",Open water (no vegetation),1025,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-02-26 7:05,2020-02-26 7:05,2020-02-26 8:15,E3,181,"Platalea (Platalea) regia Gould, 1838",Open water (no vegetation),5,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-02-26 7:05,2020-02-26 7:05,2020-02-26 8:15,E3,182,"Platalea (Platibis) flavipes Gould, 1838",Open water (no vegetation),14,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-02-26 7:05,2020-02-26 7:05,2020-02-26 8:15,E3,61,"Tachybaptus novaehollandiae (Stephens, 1826)",Open water (no vegetation),4,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-02-26 7:05,2020-02-26 7:05,2020-02-26 8:15,E3,207,"Tadorna (Casarca) tadornoides (Jardine & Selby, 1828)",Open water (no vegetation),55,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-02-26 7:05,2020-02-26 7:05,2020-02-26 8:15,E3,133,"Vanellus (Lobipluvia) miles (Boddaert, 1783)",Open water (no vegetation),16,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-21 12:25,2020-10-21 12:25,2020-10-21 14:02,E3,106,"Pelecanus conspicillatus Temminck, 1824",Open water (no vegetation),59,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-21 12:25,2020-10-21 12:25,2020-10-21 14:02,E3,207,"Tadorna (Casarca) tadornoides (Jardine & Selby, 1828)",Open water (no vegetation),45,TRUE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-21 12:25,2020-10-21 12:25,2020-10-21 14:02,E3,146,"Himantopus himantopus (Linnaeus, 1758)",Open water (no vegetation),5,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-21 12:25,2020-10-21 12:25,2020-10-21 14:02,E3,59,"Fulica atra Linnaeus, 1758",Open water (no vegetation),4,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-21 12:25,2020-10-21 12:25,2020-10-21 14:02,E3,60,"Podiceps cristatus (Linnaeus, 1758)",Open water (no vegetation),9,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-21 12:25,2020-10-21 12:25,2020-10-21 14:02,E3,211,"Anas (Nettion) gracilis Buller, 1869",Open water (no vegetation),118,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-21 12:25,2020-10-21 12:25,2020-10-21 14:02,E3,62,"Poliocephalus poliocephalus (Jardine & Selby, 1827)",Open water (no vegetation),46,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-21 12:25,2020-10-21 12:25,2020-10-21 14:02,E3,133,"Vanellus (Lobipluvia) miles (Boddaert, 1783)",Open water (no vegetation),15,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-21 12:25,2020-10-21 12:25,2020-10-21 14:02,E3,208,"Anas (Anas) superciliosa Gmelin, 1789",Open water (no vegetation),15,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-21 12:25,2020-10-21 12:25,2020-10-21 14:02,E3,99,"Phalacrocorax (Phalacrocorax) varius (Gmelin, 1789)",Open water (no vegetation),1,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-21 12:25,2020-10-21 12:25,2020-10-21 14:02,E3,143,"Charadrius (Charadrius) ruficapillus Temminck, 1821",Open water (no vegetation),15,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-21 12:25,2020-10-21 12:25,2020-10-21 14:02,E3,148,"Recurvirostra novaehollandiae Vieillot, 1816",Open water (no vegetation),52,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-21 12:25,2020-10-21 12:25,2020-10-21 14:02,E3,125,"Chroicocephalus novaehollandiae (Stephens, 1826)",Open water (no vegetation),1,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-21 12:25,2020-10-21 12:25,2020-10-21 14:02,E3,228,"Haliastur sphenurus (Vieillot, 1818)",Open water (no vegetation),1,TRUE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-22 7:30,2020-10-22 7:30,2020-10-22 8:15,E3,106,"Pelecanus conspicillatus Temminck, 1824",Open water (no vegetation),89,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-22 7:30,2020-10-22 7:30,2020-10-22 8:15,E3,207,"Tadorna (Casarca) tadornoides (Jardine & Selby, 1828)",Open water (no vegetation),4,TRUE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-22 7:30,2020-10-22 7:30,2020-10-22 8:15,E3,146,"Himantopus himantopus (Linnaeus, 1758)",Open water (no vegetation),3,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-22 7:30,2020-10-22 7:30,2020-10-22 8:15,E3,133,"Vanellus (Lobipluvia) miles (Boddaert, 1783)",Open water (no vegetation),6,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-22 7:30,2020-10-22 7:30,2020-10-22 8:15,E3,143,"Charadrius (Charadrius) ruficapillus Temminck, 1821",Open water (no vegetation),11,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-22 7:30,2020-10-22 7:30,2020-10-22 8:15,E3,148,"Recurvirostra novaehollandiae Vieillot, 1816",Open water (no vegetation),27,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-22 7:30,2020-10-22 7:30,2020-10-22 8:15,E3,N/A,Unidentified duck,Open water (no vegetation),30,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-22 7:30,2020-10-22 7:30,2020-10-22 8:15,E3,110,"Chlidonias (Pelodes) hybrida (Pallas, 1811)",Open water (no vegetation),38,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-22 7:30,2020-10-22 7:30,2020-10-22 8:15,E3,228,"Haliastur sphenurus (Vieillot, 1818)",Open water (no vegetation),1,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2020-10-22 7:30,2020-10-22 7:30,2020-10-22 8:15,E3,226,"Haliaeetus (Pontoaetus) leucogaster (Gmelin, 1788)",Open water (no vegetation),1,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-02-24 12:20,2021-02-24 12:20,2021-02-24 12:55,E3,N/A,N/A,Open water (no vegetation),0,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-20 15:30,2021-10-20 15:30,2021-10-20 16:30,E3,211,"Anas (Nettion) gracilis Buller, 1869",Open water (no vegetation),26,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-20 15:30,2021-10-20 15:30,2021-10-20 16:30,E3,217,"Biziura lobata (Shaw, 1796)",Open water (no vegetation),2,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-20 15:30,2021-10-20 15:30,2021-10-20 16:30,E3,203,"Cygnus (Chenopis) atratus (Latham, 1790)",Open water (no vegetation),173,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-20 15:30,2021-10-20 15:30,2021-10-20 16:30,E3,59,"Fulica atra Linnaeus, 1758",Open water (no vegetation),3,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-20 15:30,2021-10-20 15:30,2021-10-20 16:30,E3,146,"Himantopus himantopus (Linnaeus, 1758)",Open water (no vegetation),24,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-20 15:30,2021-10-20 15:30,2021-10-20 16:30,E3,100,"Microcarbo melanoleucos (Vieillot, 1817)",Open water (no vegetation),2,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-20 15:30,2021-10-20 15:30,2021-10-20 16:30,E3,216,"Oxyura australis Gould, 1837",Open water (no vegetation),20,TRUE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-20 15:30,2021-10-20 15:30,2021-10-20 16:30,E3,62,"Poliocephalus poliocephalus (Jardine & Selby, 1827)",Open water (no vegetation),93,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-20 15:30,2021-10-20 15:30,2021-10-20 16:30,E3,207,"Tadorna (Casarca) tadornoides (Jardine & Selby, 1828)",Open water (no vegetation),8,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-20 15:30,2021-10-20 15:30,2021-10-20 16:30,E3,55,"Tribonyx ventralis (Gould, 1837)",Open water (no vegetation),70,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-20 15:30,2021-10-20 15:30,2021-10-20 16:30,E3,133,"Vanellus (Lobipluvia) miles (Boddaert, 1783)",Open water (no vegetation),4,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,211,"Anas (Nettion) gracilis Buller, 1869",Open water (no vegetation),22,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,110,"Chlidonias (Pelodes) hybrida (Pallas, 1811)",Open water (no vegetation),8,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,203,"Cygnus (Chenopis) atratus (Latham, 1790)",Open water (no vegetation),99,TRUE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,144,"Elseyornis melanops (Vieillot, 1818)",Open water (no vegetation),2,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,240,"Falco (Tinnunculus) cenchroides Vigors & Horsfield, 1827",Open water (no vegetation),1,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,59,"Fulica atra Linnaeus, 1758",Open water (no vegetation),11,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,228,"Haliastur sphenurus (Vieillot, 1818)",Open water (no vegetation),2,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,146,"Himantopus himantopus (Linnaeus, 1758)",Open water (no vegetation),24,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,100,"Microcarbo melanoleucos (Vieillot, 1817)",Open water (no vegetation),1,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,216,"Oxyura australis Gould, 1837",Open water (no vegetation),19,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,97,"Phalacrocorax (Phalacrocorax) sulcirostris (Brandt, 1837)",Open water (no vegetation),1,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,99,"Phalacrocorax (Phalacrocorax) varius (Gmelin, 1789)",Open water (no vegetation),1,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,62,"Poliocephalus poliocephalus (Jardine & Selby, 1827)",Open water (no vegetation),133,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,207,"Tadorna (Casarca) tadornoides (Jardine & Selby, 1828)",Open water (no vegetation),4,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,326,"Todiramphus (Todiramphus) sanctus (Vigors & Horsfield, 1827)",Open water (no vegetation),5,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,55,"Tribonyx ventralis (Gould, 1837)",Open water (no vegetation),261,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2021-10-21 7:50,2021-10-21 7:50,2021-10-21 9:45,E3,133,"Vanellus (Lobipluvia) miles (Boddaert, 1783)",Open water (no vegetation),2,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,211,"Anas (Nettion) gracilis Buller, 1869",Open water (no vegetation),67,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,212,"Anas (Spatula) rhynchotis Latham, 1801",Open water (no vegetation),23,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,8731,"Anhinga novaehollandiae (Gould, 1847)",Open water (no vegetation),1,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,8712,"Ardea alba modesta Gray, 1831",Open water (no vegetation),3,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,215,"Aythya (Nyroca) australis (Eyton, 1838)",Open water (no vegetation),31,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,217,"Biziura lobata (Shaw, 1796)",Open water (no vegetation),3,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,202,"Chenonetta jubata (Latham, 1801)",Open water (no vegetation),20,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,110,"Chlidonias (Pelodes) hybrida (Pallas, 1811)",Open water (no vegetation),19,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,125,"Chroicocephalus novaehollandiae (Stephens, 1826)",Open water (no vegetation),5,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,203,"Cygnus (Chenopis) atratus (Latham, 1790)",Open water (no vegetation),36,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,59,"Fulica atra Linnaeus, 1758",Open water (no vegetation),847,TRUE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,146,"Himantopus himantopus (Linnaeus, 1758)",Open water (no vegetation),4,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,213,"Malacorhynchus membranaceus (Latham, 1801)",Open water (no vegetation),2,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,100,"Microcarbo melanoleucos (Vieillot, 1817)",Open water (no vegetation),1,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,216,"Oxyura australis Gould, 1837",Open water (no vegetation),5,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,106,"Pelecanus conspicillatus Temminck, 1824",Open water (no vegetation),2,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,97,"Phalacrocorax (Phalacrocorax) sulcirostris (Brandt, 1837)",Open water (no vegetation),2,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,60,"Podiceps cristatus (Linnaeus, 1758)",Open water (no vegetation),29,TRUE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,62,"Poliocephalus poliocephalus (Jardine & Selby, 1827)",Open water (no vegetation),162,TRUE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-23 14:25,2022-02-23 14:25,2022-02-23 17:28,E3,61,"Tachybaptus novaehollandiae (Stephens, 1826)",Open water (no vegetation),40,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-25 7:23,2022-02-25 7:23,2022-02-25 10:00,E3,208,"Anas (Anas) superciliosa Gmelin, 1789",Open water (no vegetation),21,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-25 7:23,2022-02-25 7:23,2022-02-25 10:00,E3,211,"Anas (Nettion) gracilis Buller, 1869",Open water (no vegetation),96,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-25 7:23,2022-02-25 7:23,2022-02-25 10:00,E3,212,"Anas (Spatula) rhynchotis Latham, 1801",Open water (no vegetation),5,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-25 7:23,2022-02-25 7:23,2022-02-25 10:00,E3,202,"Chenonetta jubata (Latham, 1801)",Open water (no vegetation),272,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-25 7:23,2022-02-25 7:23,2022-02-25 10:00,E3,110,"Chlidonias (Pelodes) hybrida (Pallas, 1811)",Open water (no vegetation),34,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-25 7:23,2022-02-25 7:23,2022-02-25 10:00,E3,125,"Chroicocephalus novaehollandiae (Stephens, 1826)",Open water (no vegetation),9,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-25 7:23,2022-02-25 7:23,2022-02-25 10:00,E3,203,"Cygnus (Chenopis) atratus (Latham, 1790)",Open water (no vegetation),6,FALSE,0.5,
Murrumbidgee River,Paika Lake,Bird diversity site in Western lakes,-34.4729,143.5865,2022-02-25 7:23,2022-02-25 7:23,2022-02-25 10:00,E3,59,"Fulica atra Linnaeus, 1758",Open water (no vegetation),1257,FALSE,0.5,
