Program,SamplePoint,Description,Latitude,Longitude,SampleDate,sampleDateStart,sampleDateEnd,evaluationCode,speciesCode,speciesName,vegCommunity,abundance,breedEvidence,prop_surveyed,Comments,survey_date,year,month,water_year
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-02-02 6:35,2017-02-02 6:35,2017-02-02 7:15,E3,213.0,Malacorhynchus membranaceus,Black box woodland,4,False,0.32,dry other than the dam,2017-02-02 06:35:00,2017,2,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-02-02 6:35,2017-02-02 6:35,2017-02-02 7:15,E3,192.0,Nycticorax caledonicus,Black box woodland,2,False,0.32,count includes 1 juv + dry other than the dam,2017-02-02 06:35:00,2017,2,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-02-02 6:35,2017-02-02 6:35,2017-02-02 7:15,E3,106.0,Pelecanus conspicillatus,Black box woodland,9,False,0.32,dry other than the dam,2017-02-02 06:35:00,2017,2,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-02-02 6:35,2017-02-02 6:35,2017-02-02 7:15,E3,97.0,Phalacrocorax (phalacrocorax),Black box woodland,1,False,0.32,dry other than the dam,2017-02-02 06:35:00,2017,2,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-02-02 6:35,2017-02-02 6:35,2017-02-02 7:15,E3,326.0,Todiramphus (todiramphus),Black box woodland,1,False,0.32,dry other than the dam,2017-02-02 06:35:00,2017,2,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-02-02 6:35,2017-02-02 6:35,2017-02-02 7:15,E3,133.0,Vanellus (lobipluvia),Black box woodland,1,False,0.32,dry other than the dam,2017-02-02 06:35:00,2017,2,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-20 18:30,2017-03-20 18:30,2017-03-20 18:55,E3,8712.0,Ardea (casmerodius),Black box woodland,1,False,0.32,"at the dam only, all other transects dry, no birds seen on those",2017-03-20 18:30:00,2017,3,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-20 18:30,2017-03-20 18:30,2017-03-20 18:55,E3,188.0,Egretta novaehollandiae,Black box woodland,1,False,0.32,"at the dam only, all other transects dry, no birds seen on those",2017-03-20 18:30:00,2017,3,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-20 18:30,2017-03-20 18:30,2017-03-20 18:55,E3,59.0,Fulica atra,Black box woodland,1,False,0.32,"at the dam only, all other transects dry, no birds seen on those",2017-03-20 18:30:00,2017,3,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-20 18:30,2017-03-20 18:30,2017-03-20 18:55,E3,228.0,Haliastur sphenurus,Black box woodland,1,False,0.32,"at the dam only, all other transects dry, no birds seen on those",2017-03-20 18:30:00,2017,3,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-20 18:30,2017-03-20 18:30,2017-03-20 18:55,E3,192.0,Nycticorax caledonicus,Black box woodland,2,False,0.32,"1 was juv + at the dam only, all other transects dry, no birds seen on those",2017-03-20 18:30:00,2017,3,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-20 18:30,2017-03-20 18:30,2017-03-20 18:55,E3,96.0,Phalacrocorax (phalacrocorax),Black box woodland,2,False,0.32,"at the dam only, all other transects dry, no birds seen on those",2017-03-20 18:30:00,2017,3,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-20 18:30,2017-03-20 18:30,2017-03-20 18:55,E3,62.0,Poliocephalus poliocephalus,Black box woodland,1,False,0.32,"at the dam only, all other transects dry, no birds seen on those",2017-03-20 18:30:00,2017,3,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-21 7:30,2017-03-21 7:30,2017-03-21 7:50,E3,8731.0,Anhinga novaehollandiae,Black box woodland,1,False,0.32,,2017-03-21 07:30:00,2017,3,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-21 7:30,2017-03-21 7:30,2017-03-21 7:50,E3,188.0,Egretta novaehollandiae,Black box woodland,1,False,0.32,,2017-03-21 07:30:00,2017,3,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-03-21 7:30,2017-03-21 7:30,2017-03-21 7:50,E3,62.0,Poliocephalus poliocephalus,Black box woodland,1,False,0.32,,2017-03-21 07:30:00,2017,3,2017
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,8731.0,Anhinga novaehollandiae,Mixed black box lignum woodland,1,False,0.32,"wetland dry, only dam wet",2017-09-20 17:25:00,2017,9,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,235.0,Falco (falco),Mixed black box lignum woodland,1,False,0.32,"wetland dry, only dam wet",2017-09-20 17:25:00,2017,9,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,202.0,Chenonetta jubata,Mixed black box lignum woodland,1,False,0.32,"wetland dry, only dam wet",2017-09-20 17:25:00,2017,9,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,144.0,Elseyornis melanops,Mixed black box lignum woodland,1,False,0.32,"wetland dry, only dam wet",2017-09-20 17:25:00,2017,9,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,229.0,Milvus migrans,Mixed black box lignum woodland,1,False,0.32,"wetland dry, only dam wet",2017-09-20 17:25:00,2017,9,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,96.0,Phalacrocorax (phalacrocorax),Mixed black box lignum woodland,2,False,0.32,"wetland dry, only dam wet",2017-09-20 17:25:00,2017,9,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,188.0,Egretta novaehollandiae,Mixed black box lignum woodland,2,False,0.32,"wetland dry, only dam wet",2017-09-20 17:25:00,2017,9,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-20 17:25,2017-09-20 17:25,2017-09-20 17:45,E3,189.0,Ardea (ardea),Mixed black box lignum woodland,2,False,0.32,"wetland dry, only dam wet",2017-09-20 17:25:00,2017,9,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-21 8:35,2017-09-21 8:35,2017-09-21 8:55,E3,232.0,Elanus axillaris,Mixed black box lignum woodland,1,False,0.32,,2017-09-21 08:35:00,2017,9,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-21 8:35,2017-09-21 8:35,2017-09-21 8:55,E3,229.0,Milvus migrans,Mixed black box lignum woodland,1,False,0.32,,2017-09-21 08:35:00,2017,9,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-21 8:35,2017-09-21 8:35,2017-09-21 8:55,E3,96.0,Phalacrocorax (phalacrocorax),Mixed black box lignum woodland,1,False,0.32,,2017-09-21 08:35:00,2017,9,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-21 8:35,2017-09-21 8:35,2017-09-21 8:55,E3,189.0,Ardea (ardea),Mixed black box lignum woodland,2,False,0.32,,2017-09-21 08:35:00,2017,9,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-09-21 8:35,2017-09-21 8:35,2017-09-21 8:55,E3,182.0,Platalea (platibis),Mixed black box lignum woodland,5,False,0.32,,2017-09-21 08:35:00,2017,9,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-11-21 9:25,2017-11-21 9:25,2017-11-21 9:50,E3,232.0,Elanus axillaris,Mixed black box lignum woodland,22,False,0.32,"dam only wet, one survey only, pig disturbance",2017-11-21 09:25:00,2017,11,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-11-21 9:25,2017-11-21 9:25,2017-11-21 9:50,E3,96.0,Phalacrocorax (phalacrocorax),Mixed black box lignum woodland,2,False,0.32,"dam only wet, one survey only, pig disturbance",2017-11-21 09:25:00,2017,11,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-11-21 9:25,2017-11-21 9:25,2017-11-21 9:50,E3,,,Mixed black box lignum woodland,0,False,0.32,"dam only wet, one survey only, pig disturbance",2017-11-21 09:25:00,2017,11,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-11-21 9:25,2017-11-21 9:25,2017-11-21 9:50,E3,228.0,Haliastur sphenurus,Mixed black box lignum woodland,2,False,0.32,"dam only wet, one survey only, pig disturbance",2017-11-21 09:25:00,2017,11,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2017-11-21 9:25,2017-11-21 9:25,2017-11-21 9:50,E3,188.0,Egretta novaehollandiae,Mixed black box lignum woodland,2,False,0.32,"dam only wet, one survey only, pig disturbance",2017-11-21 09:25:00,2017,11,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-01-16 18:15,2018-01-16 18:15,2018-01-16 18:35,E3,326.0,Todiramphus (todiramphus),Mixed black box lignum woodland,1,False,0.32,"only one survey, dam only wet section",2018-01-16 18:15:00,2018,1,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-03-20 17:39,2018-03-20 17:39,2018-03-20 17:59,E3,240.0,Falco (tinnunculus),Mixed black box lignum woodland,1,False,0.32,"water only in dam, and very low in that",2018-03-20 17:39:00,2018,3,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-03-20 17:39,2018-03-20 17:39,2018-03-20 17:59,E3,188.0,Egretta novaehollandiae,Mixed black box lignum woodland,1,False,0.32,"water only in dam, and very low in that",2018-03-20 17:39:00,2018,3,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-03-20 17:39,2018-03-20 17:39,2018-03-20 17:59,E3,189.0,Ardea (ardea),Mixed black box lignum woodland,1,False,0.32,"water only in dam, and very low in that",2018-03-20 17:39:00,2018,3,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-03-21 7:20,2018-03-21 7:20,2018-03-21 7:40,E3,,,Mixed black box lignum woodland,0,False,0.32,"only dam wet, no birds",2018-03-21 07:20:00,2018,3,2018
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-09-19 16:30,2018-09-19 16:30,2018-09-19 16:50,E3,229.0,Milvus migrans,Mixed black box lignum woodland,1,False,0.56,Dam is only wet but very low water levels. One survey only.,2018-09-19 16:30:00,2018,9,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-09-19 16:30,2018-09-19 16:30,2018-09-19 16:50,E3,,,Mixed black box lignum woodland,0,False,0.56,Dam is only wet but very low water levels. One survey only.,2018-09-19 16:30:00,2018,9,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,202.0,Chenonetta jubata,Mixed black box lignum woodland,2,False,0.56,,2018-11-29 19:12:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,229.0,Milvus migrans,Mixed black box lignum woodland,3,False,0.56,,2018-11-29 19:12:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,144.0,Elseyornis melanops,Mixed black box lignum woodland,2,False,0.56,,2018-11-29 19:12:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,211.0,Anas (nettion),Mixed black box lignum woodland,100,False,0.56,,2018-11-29 19:12:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,208.0,Anas (anas),Mixed black box lignum woodland,80,False,0.56,,2018-11-29 19:12:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,213.0,Malacorhynchus membranaceus,Mixed black box lignum woodland,6,False,0.56,,2018-11-29 19:12:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,132.0,Erythrogonys cinctus,Mixed black box lignum woodland,2,False,0.56,,2018-11-29 19:12:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,326.0,Todiramphus (todiramphus),Mixed black box lignum woodland,1,False,0.56,,2018-11-29 19:12:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-29 19:12,2018-11-29 19:12,2018-11-29 19:43,E3,228.0,Haliastur sphenurus,Mixed black box lignum woodland,1,False,0.56,,2018-11-29 19:12:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,202.0,Chenonetta jubata,Mixed black box lignum woodland,17,False,0.56,,2018-11-30 06:14:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,211.0,Anas (nettion),Mixed black box lignum woodland,70,False,0.56,,2018-11-30 06:14:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,522.0,Megalurus gramineus,Mixed black box lignum woodland,1,False,0.56,,2018-11-30 06:14:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,192.0,Nycticorax caledonicus,Mixed black box lignum woodland,1,False,0.56,,2018-11-30 06:14:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,208.0,Anas (anas),Mixed black box lignum woodland,40,False,0.56,,2018-11-30 06:14:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,132.0,Erythrogonys cinctus,Mixed black box lignum woodland,1,False,0.56,,2018-11-30 06:14:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,228.0,Haliastur sphenurus,Mixed black box lignum woodland,1,False,0.56,,2018-11-30 06:14:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,188.0,Egretta novaehollandiae,Mixed black box lignum woodland,1,False,0.56,,2018-11-30 06:14:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,189.0,Ardea (ardea),Mixed black box lignum woodland,3,False,0.56,,2018-11-30 06:14:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2018-11-30 6:14,2018-11-30 6:14,2018-11-30 6:36,E3,182.0,Platalea (platibis),Mixed black box lignum woodland,1,False,0.56,,2018-11-30 06:14:00,2018,11,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,8731.0,Anhinga novaehollandiae,Mixed black box lignum woodland,2,False,0.56,Channel out to back wetland section inundated,2019-03-20 18:10:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,106.0,Pelecanus conspicillatus,Mixed black box lignum woodland,2,False,0.56,Channel out to back wetland section inundated,2019-03-20 18:10:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,202.0,Chenonetta jubata,Mixed black box lignum woodland,3,False,0.56,Channel out to back wetland section inundated,2019-03-20 18:10:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,211.0,Anas (nettion),Mixed black box lignum woodland,4,False,0.56,Channel out to back wetland section inundated,2019-03-20 18:10:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,,,Mixed black box lignum woodland,0,False,0.56,Channel out to back wetland section inundated,2019-03-20 18:10:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,132.0,Erythrogonys cinctus,Mixed black box lignum woodland,1,False,0.56,Channel out to back wetland section inundated,2019-03-20 18:10:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,189.0,Ardea (ardea),Mixed black box lignum woodland,2,False,0.56,Channel out to back wetland section inundated,2019-03-20 18:10:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-20 18:10,2019-03-20 18:10,2019-03-20 18:33,E3,182.0,Platalea (platibis),Mixed black box lignum woodland,8,False,0.56,Channel out to back wetland section inundated,2019-03-20 18:10:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,8731.0,Anhinga novaehollandiae,Mixed black box lignum woodland,2,False,0.56,Point 3 dry,2019-03-21 09:21:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,96.0,Phalacrocorax (phalacrocorax),Mixed black box lignum woodland,1,False,0.56,Point 3 dry,2019-03-21 09:21:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,,,Mixed black box lignum woodland,0,False,0.56,Point 3 dry,2019-03-21 09:21:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,208.0,Anas (anas),Mixed black box lignum woodland,12,False,0.56,Point 3 dry,2019-03-21 09:21:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,228.0,Haliastur sphenurus,Mixed black box lignum woodland,1,False,0.56,Point 3 dry,2019-03-21 09:21:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,188.0,Egretta novaehollandiae,Mixed black box lignum woodland,1,False,0.56,Point 3 dry,2019-03-21 09:21:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,189.0,Ardea (ardea),Mixed black box lignum woodland,1,False,0.56,Point 3 dry,2019-03-21 09:21:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-03-21 9:21,2019-03-21 9:21,2019-03-21 9:43,E3,182.0,Platalea (platibis),Mixed black box lignum woodland,7,False,0.56,Point 3 dry,2019-03-21 09:21:00,2019,3,2019
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-21 15:38,2019-10-21 15:38,2019-10-21 16:03,E3,211.0,Anas (nettion),Black box woodland,12,False,0.56,,2019-10-21 15:38:00,2019,10,2020
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-21 15:38,2019-10-21 15:38,2019-10-21 16:03,E3,202.0,Chenonetta jubata,Black box woodland,3,True,0.56,,2019-10-21 15:38:00,2019,10,2020
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-21 15:38,2019-10-21 15:38,2019-10-21 16:03,E3,144.0,Elseyornis melanops,Black box woodland,2,False,0.56,,2019-10-21 15:38:00,2019,10,2020
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-21 15:38,2019-10-21 15:38,2019-10-21 16:03,E3,229.0,Milvus migrans,Black box woodland,1,False,0.56,,2019-10-21 15:38:00,2019,10,2020
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-21 15:38,2019-10-21 15:38,2019-10-21 16:03,E3,,,Black box woodland,0,False,0.56,,2019-10-21 15:38:00,2019,10,2020
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-23 7:23,2019-10-23 7:23,2019-10-23 7:48,E3,208.0,Anas (anas),Black box woodland,20,False,0.56,,2019-10-23 07:23:00,2019,10,2020
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-23 7:23,2019-10-23 7:23,2019-10-23 7:48,E3,144.0,Elseyornis melanops,Black box woodland,2,False,0.56,,2019-10-23 07:23:00,2019,10,2020
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-23 7:23,2019-10-23 7:23,2019-10-23 7:48,E3,229.0,Milvus migrans,Black box woodland,1,False,0.56,,2019-10-23 07:23:00,2019,10,2020
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-23 7:23,2019-10-23 7:23,2019-10-23 7:48,E3,96.0,Phalacrocorax (phalacrocorax),Black box woodland,1,False,0.56,,2019-10-23 07:23:00,2019,10,2020
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2019-10-23 7:23,2019-10-23 7:23,2019-10-23 7:48,E3,55.0,Tribonyx ventralis,Black box woodland,6,False,0.56,,2019-10-23 07:23:00,2019,10,2020
Murrumbidgee River,Avalon Swamp,Murrumbidgee River>,-34.581153,143.917384,2020-02-24 17:23,2020-02-24 17:23,2020-02-24 17:46,E3,202.0,Chenonetta jubata,Black box woodland,12,False,0.56,,2020-02-24 17:23:00,2020,2,2020
